OBJECTID,Route,Signing,Qualifier,Ramp,DOT ID,County Order,Factor Group,Station Start,Station End,HPMS Sample ID,Bridge ID,Railroad Crossing,NHS,Roadway Name,Roadway Number,Speed,Oneway,Region County Station,Station ID,Route ID,From Measure,To Measure,COUNT_STATS_ID,County FIPS,Station Number,Continuous Count Site ID,Functional Class,Federal Direction,Full Count,Oneway Flag,Calculation Year,AE_Flag,AADT,DHV,DDHV,Single Unit AADT,Combination Unit AADT,Most Recent Count Year,Most Recent AADT,K-Factor,D-Factor,2nd Most Recent Count Year,2nd Most Recent AADT,3rd Most Recent Count Year,3rd Most Recent AADT,4th Most Recent Count Year,4th Most Recent AADT,Class Count Year,Class F3 - F13 %,Truck or Heavy Vehicle %,Single Unit Truck or Bus %,Combination Truck %,Motorcycle %,Passenger Vehicle %,Light Duty Truck %,Bus %,Single Unit Truck %,Axle Factor,Single Unit Peak %,CU_Peak,Class Group Year,Speed Count Year,Speed Limit,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55 mph,Vehicles Exceeding 65 mph,Average K-Factor,Average D-Factor,NYS Direction Code,Truck AADT,Symbolized Truck Percentage AADT,Truck AADT Type (Actual vs. Estimated),Truck Percent Source Field Name,Region Name,Region Number,County Number,Morning Highest Value,Afternoon Highest Value,Evening Highest Value
44553146, , ,1, ,134557,1,30,SKADDAN TERR,MELINDA LA, , , , ,VILLAGE VIEW DR, ,30, ,,335431,134557011,0,0.17,45238714,067,5431,,9,Combined Total,Y,,2019,F,60,5,4,3,1,2015,61,9,67,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,4,6,Estimated,,,,,5,5,6
44553152, , ,1, ,289517,1,30,MOTT AVE,BAY 24TH ST, , , , ,SAMANTHA DR, ,0, ,,055315,289517011,0,0.08,45230814,081,5315,,19,Combined Total,Y,,2019,F,103,14,8,4,0,2015,100,13,57,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,4,5,Estimated,,,,,12,6,14
44553155, ,5,1, ,130075,1,30,BALDWINSVILLE VL,LAMSON RD, , ,903273P, ,SIXTY RD,CR140,0, ,,337061,130075011,0,3.7,45322767,067,7061,,17,Combined Total,Y,,2019,F,2254,222,118,104,12,2018,2260,10,53,2014,2516,2011,2274,2008,2423,2018,22,5,5,1,3,75,17,0,5,1,0,0,2019,2018,30,32,38,44,0,0,13.07251072,59.18663025,0,116,5,Actual,,,,,202,137,240
44553157,20,2,1, ,100147,20,30,S MANNING BLVD,WESTERN AVE, , , ,Y,WESTERN AVE, ,30, ,,110081,100147201,13.66,13.84,45289856,001,0081,,14,Combined Total,Y,,2019,F,18794,1510,838,342,10,2017,18876,8,56,2011,21184,2008,18647,2000,19380,2017,9,2,2,0,0,91,7,1,1,1,0,0,2019,2017,30,25,29,35,0,0,13.07251072,59.18663025,0,352,2,Actual,,,,,1368,1255,1668
44553158,20,2,1, ,100147,20,30,S MANNING BLVD,WESTERN AVE, , , ,Y,WESTERN AVE, ,30, ,,110081,104688011,1.35,1.53,45289856,001,0081,,14,Combined Total,Y,,2019,F,18794,1510,838,342,10,2017,18876,8,56,2011,21184,2008,18647,2000,19380,2017,9,2,2,0,0,91,7,1,1,1,0,0,2019,2017,30,25,29,35,0,0,13.07251072,59.18663025,0,352,2,Actual,,,,,1368,1255,1668
44553163, , ,1, ,231846,1,30,TULIP AVE,MAGNOLIA AVE, , , , ,LEXINGTON ST, ,0, ,,035152,231846011,0,0.08,45228200,059,5152,,19,Combined Total,Y,,2019,F,229,25,17,8,1,2015,238,11,71,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,9,4,Estimated,,,,,24,13,20
44553169, , ,1, ,234799,1,30,VANDERVEER CT,DEAD END, , , , ,WILLETTS CT, ,0, ,,035562,234799011,0,0.09,45229133,059,5562,,19,Combined Total,Y,,2019,F,182,24,14,7,1,2015,189,13,60,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,8,4,Estimated,,,,,13,10,25
44553170, , ,1, ,255938,1,30,BRONX RIVER PKWY,BAYCHESTER AVE, ,1067150, , ,NEREID AVE, ,25, ,,012042,255938011,0.1,0.94,45253798,005,2042,,16,Combined Total,Y,,2019,F,8557,647,353,489,60,2016,8586,8,55,2010,10551,2008,8857,2005,10046,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,549,6,Estimated,,,,,498,467,706
44553174, ,5,1, ,173413,1,40,MIDDLE RD,TIOGA T/L, ,3334940, , ,OAK HILL RD,CR11,55, ,,976175,173413011,0.58,5.2,45308750,107,6175,,8,Combined Total,Y,,2019,F,365,37,22,16,0,2017,369,10,61,2013,280,2012,275,2010,430,2013,29,4,4,0,1,70,25,0,4,1,1,0,2019,2013,55,30,43,56,17,1,11.33219433,58.65974808,0,16,4,Actual,,,,,26,17,33
44553177, ,5,1, ,122774,1,30,ARGERSINGER RD,NY 5S, , , , ,BORDEN RD,CR115,0, ,,258084,122774011,0,2.25,45205207,057,8084,,9,Combined Total,Y,,2019,F,101,12,7,8,0,2010,107,12,57,,,,,,,2010,48,8,8,0,2,50,40,2,6,1,2,0,2019,2010,55,38,41,49,4,0,13.07251072,59.18663025,0,8,8,Actual,,,,,5,8,14
44553181, , ,1, ,180462,1,40,PVMT BEGINS,POND RD, ,3221270, , ,ROCK HOLLOW RD, ,0, ,,756027,180462011,2.11,3.65,45333224,089,6027,,9,Combined Total,Y,,2019,F,30,5,3,0,0,2018,30,17,67,2013,30,2011,25,2009,45,2013,25,0,0,0,0,75,25,0,0,1,0,0,2019,2013,55,25,28,35,0,0,11.33219433,58.65974808,0,0,0,Actual,,,,,2,6,5
44553182, , ,1, ,134804,1,30,SOUTH CLINTON,GRANGER ST, ,2208500, , ,DICKERSON ST, ,0, ,,336055,134804011,0,0.16,45207705,067,6055,,19,Combined Total,Y,,2019,A,600,60,36,26,6,2019,600,10,60,2011,801,2000,1047,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,32,5,Estimated,,,,,40,41,65
44553186, ,5,1, ,140894,1,30,E RIVER RD,NY 15A, ,3317310, , ,RUSH-W RUSH RD,CR65,45, ,,436104,140894011,0,3.09,45268346,055,6104,,8,Combined Total,Y,,2019,F,834,79,48,48,15,2016,869,10,61,2009,748,2000,1153,,,2016,35,8,6,2,0,65,27,0,6,1,0,0,2019,2016,45,44,46,53,7,0,13.07251072,59.18663025,0,63,8,Actual,,,,,56,64,87
44553189, , ,1, ,163429,1,30,HUMBOLDT PKWAY,FILLMORE AVE, ,1022640, , ,EAST FERRY ST, ,0, ,,536461,163429011,1.07,1.28,45302011,029,6461,,16,Combined Total,Y,,2019,F,9127,685,352,160,2,2019,8720,8,51,2015,8280,2013,7955,2009,7808,2019,9,2,2,0,0,91,7,1,1,1,0,0,2019,2019,30,29,30,35,0,0,13.07251072,59.18663025,0,162,2,Actual,,,,,470,605,718
44553190, , ,1, ,256159,1,30,86TH ST,67TH ST, , , ,Y,BAY PKWY, ,30, ,,021156,256159011,0.52,1.47,45254453,047,1156,,14,Combined Total,Y,,2019,A,17605,1211,619,1179,9,2019,17605,7,51,2016,18097,2013,19577,2010,18947,2019,11,7,7,0,0,89,4,5,2,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,1188,7,Actual,,,,,1233,966,1154
44553194, , ,1, ,131525,1,30,COFFEEMILL CIR,HARVEST LA, , , , ,SURREY LA, ,0, ,,335054,131525011,0.07,0.22,45237714,067,5054,,19,Combined Total,Y,,2019,F,212,18,13,9,2,2015,223,9,71,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,11,5,Estimated,,,,,17,17,21
44553202, , ,1, ,172570,1,30,SOUTH ST,FARNHAM ST, , , , ,COOPER AVE, ,0, ,,645017,172570011,0,0.08,45242584,101,5017,,9,Combined Total,Y,,2019,F,520,45,33,29,5,2015,561,9,74,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,34,7,Estimated,,,,,53,39,49
44553205, , ,1, ,134459,1,30,FENNELL ST,HANNUM ST, ,2257710, , ,KELLEY ST, ,0, ,,336068,134459011,0,0.07,45266203,067,6068,,9,Combined Total,Y,,2019,F,1586,141,72,34,1,2016,1601,9,51,2010,2899,2000,2139,,,2016,21,2,2,0,0,79,19,0,2,1,0,0,2019,2016,30,17,20,24,0,0,13.07251072,59.18663025,0,35,2,Actual,,,,,72,122,137
44553206, ,5,1, ,170272,1,40,MONTOUR TN LN,CR 15, , , , ,JACKSON HILL HI,CR14,45, ,,638009,170272011,2.81,3.17,45272617,097,8009,,8,Combined Total,Y,,2019,F,660,64,38,40,5,2016,668,10,59,2010,706,2004,669,2002,694,,,,,,,,,,,,,,2019,,,,,,,,11.33219433,58.65974808,0,45,7,Estimated,,,,,52,48,71
44553207, ,5,1, ,167219,1,30,FRIENDSHIP TL,NY 275, , ,265372A, ,COUNTY RT 20,CR20,0, ,,617174,167219011,4.22,6.67,45223730,003,7174,,8,Combined Total,Y,,2019,A,1427,124,66,84,8,2019,1427,9,53,2014,1485,,,,,2019,31,6,6,1,2,67,25,0,5,1,1,0,2019,2019,55,46,49,56,17,0,13.07251072,59.18663025,0,92,6,Actual,,,,,78,114,136
44553209,970C, ,1, ,100785,1,30,RTS 37 & 56 ANDREWS ST MASSE,RT 970B MAIN ST  END RT 970C, , , , ,Andrew St, ,30, ,,750902,100785011,0,1.42,45225033,089,0902,,16,Combined Total,Y,,2019,A,4447,389,202,192,7,2019,4447,9,52,2014,4753,2011,5084,2008,7440,2011,29,4,4,0,1,70,25,0,4,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,199,4,Actual,,,,,276,335,423
44553214,426,3,1, ,100390,1,40,START 426/430 OLAP,END 426/430 OLAP, , , , , , ,30, ,,520026,100394011,1.26,1.49,45269809,013,0026,,7,Combined Total,Y,,2019,A,1638,143,76,152,50,2019,1638,9,53,2016,1796,2013,1756,2009,1952,2019,39,12,9,3,1,60,26,1,9,1,1,0,2019,2019,30,22,24,29,0,0,11.33219433,58.65974808,0,202,12,Actual,,,,,90,148,153
44553215,426,3,1, ,100390,1,40,START 426/430 OLAP,END 426/430 OLAP, , , , , , ,30, ,,520026,100390011,10.35,10.58,45269809,013,0026,,7,Combined Total,Y,,2019,A,1638,143,76,152,50,2019,1638,9,53,2016,1796,2013,1756,2009,1952,2019,39,12,9,3,1,60,26,1,9,1,1,0,2019,2019,30,22,24,29,0,0,11.33219433,58.65974808,0,202,12,Actual,,,,,90,148,153
44553216, , ,1, ,163534,1,30,S CB ERIE ST,CHURCH, , , , ,FRANKLIN ST, ,30,Y,,534347,163534011,0.11,0.21,45211355,029,4347,,17,Combined Total,Y,Y,2019,A,3076,319,319,197,6,2019,3076,10,100,2013,4368,2009,4710,2006,6094,2009,,7,6,0,,,,,,,0,0,2019,,,,,,,,13.07251072,59.18663025,0,203,7,Actual,,,,,226,227,355
44553224, ,5,1, ,193296,1,30,RT 9W,BEACH RD, , ,507055S, ,W RAILROAD AVE,CR94,0, ,,857001,193296011,2.85,3.67,45248655,087,7001,,16,Combined Total,Y,,2019,F,3129,266,149,211,35,2015,3147,9,56,2012,2871,2009,4606,,,2009,,8,7,1,,,,,,,0,0,2019,,,,,,,,13.07251072,59.18663025,0,246,8,Actual,,,,,199,246,283
44553226,318,3,1, ,100288,2,40,CR 101 NICHOLS COR GRAVEL RO,RTS 5 & 20 END RT 318, , , , , , ,55, ,,350002,100288021,8.9,10.2,45323120,099,0002,,7,Combined Total,Y,,2019,F,8215,726,381,475,574,2018,8202,9,52,2014,6877,2011,7245,2008,6188,2014,30,13,6,7,0,70,17,1,4,1,0,0,2019,2014,55,51,52,58,29,1,11.33219433,58.65974808,0,1049,13,Actual,,,,,477,590,708
44553228, , ,1, ,234170,1,30,MUNSEY PL,MANHASSET WOOD, , , , ,PARK AVE, ,30, ,,031620,234170011,0,0.48,45283534,059,1620,,17,Combined Total,Y,,2019,A,7548,772,562,248,18,2019,7548,10,73,2017,6400,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,266,4,Estimated,,,,,469,285,517
44553233, , ,1, ,164515,1,30,FRANKLIN ST,PEARL ST, , , ,Y,WEST CHIPPEWA S, ,0, ,,534153,164515011,0.25,0.3,45270916,029,4153,,14,Combined Total,Y,,2019,A,5142,429,249,92,0,2019,5142,8,58,2016,4949,2014,5173,2010,6009,2019,11,2,2,0,1,89,9,0,1,1,0,0,2019,2019,30,14,11,19,0,0,13.07251072,59.18663025,0,92,2,Actual,,,,,354,368,462
44553234, , ,1, ,152172,1,30,AUBURN ST,WOLCOTT V/L, , , , ,COUNTRYMAN RD, ,0, ,,472201,152172011,0,0.15,45325532,117,2201,,9,Combined Total,Y,,2019,F,252,23,13,13,3,2018,259,9,54,2010,214,2005,331,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,16,6,Estimated,,,,,16,20,26
44553235, , ,0,0I086015112D,275234,1,30,NY 16 (OFF),I-86 WB (ON), , , ,Y,Exit 27 over SR, ,0,Y,,513048,275234011,0,0.37,45211087,009,3048,,1,Combined Total,Y,Y,2019,A,1166,103,103,49,212,2019,1166,9,100,2013,987,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,261,22,Estimated,,,,,112,100,95
44553236,6,2,1, ,100446,4,30,RT 6N MAHOPAC,CRANE RD, , , ,Y, , ,40, ,,840004,100446041,2.45,4.7,45335022,079,0004,,14,Combined Total,Y,,2019,F,14811,1090,628,624,101,2018,14864,7,58,2014,15936,2011,14726,2008,15439,2018,19,5,4,1,1,80,14,1,4,1,0,0,2019,2018,40,40,41,47,1,0,13.07251072,59.18663025,0,725,5,Actual,,,,,948,1120,1249
44553244, , ,1, ,112740,1,30,FIFTH ST,HARRISON AVE, , , , ,HUDSON ST, ,30, ,,151230,112740011,0.41,0.71,45318521,091,1230,,17,Combined Total,Y,,2019,F,2176,233,122,104,0,2018,2182,11,52,2014,2108,2011,2595,,,2018,22,5,5,0,0,78,17,2,3,1,1,0,2019,2018,25,20,24,31,0,0,13.07251072,59.18663025,0,104,5,Actual,,,,,252,160,248
44553253, ,5,1, ,152256,1,30,NY 242,CRANDALL RD, ,3360450, , ,DUBLIN RD,CR15,0, ,,516228,152256011,0,1.36,45325904,009,6228,,9,Combined Total,Y,,2019,F,356,41,31,18,2,2018,361,12,74,2013,359,2007,371,2004,306,2018,37,6,5,1,0,63,32,1,4,1,0,0,2019,2018,55,49,52,59,32,2,13.07251072,59.18663025,0,20,6,Actual,,,,,34,23,43
44553257, ,5,1, ,257805,1,30,OSWEGO TL,CITY LINE, , , , ,W 5TH ST RD,CR25,40, ,,348009,257805011,1.27,2.5,45266839,075,8009,,17,Combined Total,Y,,2019,A,2213,235,120,141,6,2019,2213,11,51,2016,2434,2013,2122,2010,2345,2010,32,7,6,0,0,68,25,1,5,1,1,0,2019,2010,40,42,44,50,2,0,13.07251072,59.18663025,0,147,7,Actual,,,,,201,164,277
44553258, ,5,1, ,121340,1,40,FAIRVIEW AVE,UPPER LENOX AVE, ,3309020, , ,CREEK RD,CR29,55, ,,246087,121340011,6.12,6.42,45320325,053,6087,,17,Combined Total,Y,,2019,F,1399,146,87,44,3,2018,1411,10,60,2014,1414,2011,1398,2008,1400,2011,28,3,3,0,2,70,25,0,3,1,0,0,2019,2011,55,36,38,45,0,0,11.33219433,58.65974808,0,47,3,Actual,,,,,109,105,157
44553259, , ,1, ,236948,1,30,GREAT E NECK RD,RT 109, , , , ,ARNOLD AVE, ,30, ,,071217,236948011,1.2,1.38,45288439,103,1217,,17,Combined Total,Y,,2019,A,1945,175,91,91,4,2019,1945,9,52,2017,2095,,,,,2017,17,5,5,0,0,83,12,1,4,1,0,0,2019,2017,30,24,27,32,0,0,13.07251072,59.18663025,0,95,5,Actual,,,,,134,143,189
44553260, ,5,1, ,220900,1,30,SO  MAIN ST,BROADWAY, , , , ,HENRY ST,CRD13,0, ,,038555,220900011,0,0.47,45285583,059,8555,,16,Combined Total,Y,,2019,A,14064,1092,572,549,78,2019,14064,8,52,2017,13937,,,,,2019,13,4,4,1,0,87,8,1,3,1,0,0,2019,2019,30,21,24,31,1,1,13.07251072,59.18663025,0,627,4,Actual,,,,,934,863,1174
44553261, , ,0,NY690013301D,276995,1,30,CR159 VAN BUREN RD,NY 690 NB (ON), , , ,Y,NY 690 at CR 15, ,0,Y,,333174,276995011,0,0.34,45237498,067,3174,,12,Combined Total,Y,Y,2019,F,1234,120,120,48,27,2015,1182,10,100,2011,1351,2010,1378,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,75,6,Estimated,,,,,94,78,143
44553262, ,5,1, ,123963,1,30,WRIGHT STLMNT LA,FLOYD TL, , , , ,CEMETERY RD,CR47,40, ,,262004,123963011,1.76,3.11,45320959,065,2004,,17,Combined Total,Y,,2019,F,1298,131,76,38,3,2018,1309,10,58,2014,1338,2011,1396,2008,1682,2014,26,3,3,0,1,72,23,1,2,1,1,0,2019,2014,40,47,48,55,14,1,13.07251072,59.18663025,0,41,3,Actual,,,,,88,100,129
44553264, , ,1, ,200695,1,30,FURNACE DCK RD,CROTON AVE, , , , ,MAPLE AVE, ,30, ,,872082,200695011,1.84,3.01,45336773,119,2082,,17,Combined Total,Y,,2019,F,1672,239,202,56,5,2018,1673,14,84,2014,1455,2011,1236,2008,1525,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,61,4,Estimated,,,,,258,84,215
44553275, , ,1, ,194287,1,30,RADCLIFF DR,CUL-DE-SAC, , , , ,SURREY CT, ,0, ,,855203,194287011,0,0.07,45248215,087,5203,,19,Combined Total,Y,,2019,F,101,10,6,4,1,2015,102,10,55,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,5,5,Estimated,,,,,9,6,11
44553277,26,3,1, ,100217,1,30,RT 86I UNDER,END 17C/26 OLAP ENDICOTT,3002481,1054811, , , , ,55, ,,910216,100217011,6.94,7.71,45203634,007,0216,,16,Combined Total,Y,,2019,A,22986,2120,1062,504,104,2019,22986,9,50,2007,33158,2002,32505,,,2019,15,3,2,0,0,85,12,0,2,1,0,0,2019,2019,55,50,50,56,18,1,13.07251072,59.18663025,0,608,3,Actual,,,,,1662,1563,2317
44553280,28,3,1, ,100241,10,40,Ham/Warren Co Line,RT 28N JCT NORTH CREEK, ,1020330,858674S, , , ,55, ,,170441,100241101,0,5.21,45235191,113,0441,,6,Combined Total,Y,,2019,F,3104,272,151,158,87,2015,3077,9,55,2013,3121,2007,2954,2006,2885,2015,26,8,5,3,2,72,19,1,4,1,0,0,2019,2015,55,55,56,61,53,3,11.33219433,58.65974808,0,245,8,Actual,,,,,252,293,320
44553281, , ,1, ,152065,1,30,VILLAGE LINE,E MAPLE AVE, , , , ,VIENNA ST, ,30, ,,472016,152065011,0,0.58,45298053,117,2016,,17,Combined Total,Y,,2019,A,3420,324,177,226,6,2019,3420,9,54,2017,2956,2015,3015,2014,2904,2015,23,7,7,0,0,77,16,1,6,1,0,0,2019,2015,30,32,33,37,0,0,13.07251072,59.18663025,0,232,7,Actual,,,,,176,184,295
44553285, ,5,1, ,110181,1,30,CR21 MIDDLE GROVE,COY RD, ,3304550, , ,LAKE DESOLATION,CR12,0, ,,158235,110181011,0,1.25,45291367,091,8235,,9,Combined Total,Y,,2019,F,1105,96,61,52,11,2017,1855,9,63,2013,1677,2012,1552,2011,1743,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,63,6,Estimated,,,,,152,116,177
44553288, ,5,1, ,299883,1,40,REDMAN RD,LAKE RD W FORK, ,1046600, , ,CHURCH RD,CR279,40, ,,430465,299883011,0,1.89,45239547,055,0465,,9,Combined Total,Y,,2019,F,456,55,32,23,5,2015,508,12,59,2009,439,2005,924,2002,1132,,,,,,,,,,,,,,2019,,,,,,,,11.33219433,58.65974808,0,28,6,Estimated,,,,,27,23,44
44553289, ,5,1, ,187233,1,30,GOSHEN VL,BLOOMNGGROVE TL, ,3344600, , ,CRAIGVILLE RD,CR66,55, ,,836056,187233011,0.39,3.81,45247045,071,6056,,17,Combined Total,Y,,2019,F,2434,219,117,100,14,2015,2438,9,53,2013,2322,2011,2479,2010,2765,2015,23,5,4,1,0,77,18,1,3,1,0,0,2019,2015,45,50,50,56,19,1,13.07251072,59.18663025,0,114,5,Actual,,,,,211,186,249
44553291, , ,1, ,300853,1,30,23d St,PROSPECT AVE, ,1067870, , ,7TH AVE, ,25, ,,026026,300853011,0,0.34,45282546,047,6026,,16,Combined Total,Y,,2019,F,3337,294,157,107,0,2017,3344,9,53,2013,7227,,,,,2017,9,3,3,0,2,90,6,1,2,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,107,3,Actual,,,,,214,265,337
44553293,4,2,1, ,100366,1,30,RT 142 /125TH ST,Rens/Sara Co Line, ,4000950, ,Y,126TH ST, ,30, ,,140162,110145011,0,0.07,45234414,083,0162,,14,Combined Total,Y,,2019,F,11363,1020,526,316,32,2015,11462,9,52,2012,12469,2006,12747,2004,14660,2015,18,3,3,0,1,81,15,1,2,1,0,0,2019,2015,30,28,29,34,0,0,13.07251072,59.18663025,0,348,3,Actual,,,,,569,791,982
44553294,4,2,1, ,100366,1,30,RT 142 /125TH ST,Rens/Sara Co Line, ,4000950, ,Y,126TH ST, ,30, ,,140162,110153011,2.36,2.44,45234414,083,0162,,14,Combined Total,Y,,2019,F,11363,1020,526,316,32,2015,11462,9,52,2012,12469,2006,12747,2004,14660,2015,18,3,3,0,1,81,15,1,2,1,0,0,2019,2015,30,28,29,34,0,0,13.07251072,59.18663025,0,348,3,Actual,,,,,569,791,982
44553295,4,2,1, ,100366,1,30,RT 142 /125TH ST,Rens/Sara Co Line, ,4000950, ,Y,126TH ST, ,30, ,,140162,100366011,13.77,14.03,45234414,083,0162,,14,Combined Total,Y,,2019,F,11363,1020,526,316,32,2015,11462,9,52,2012,12469,2006,12747,2004,14660,2015,18,3,3,0,1,81,15,1,2,1,0,0,2019,2015,30,28,29,34,0,0,13.07251072,59.18663025,0,348,3,Actual,,,,,569,791,982
44553298,490,1,1, ,100422,2,30,CLINTON AVE OVER,GOODMAN ST OVER W/ CONN, , , ,Y,Eastern Express, ,55, ,,430541,100422021,21.84,22.55,45324147,055,0541,4326,11,Combined Total,Y,,2019,A,98247,9641,5484,2787,1446,2019,98247,10,57,2018,92543,2015,89122,2014,99836,2019,16,4,3,1,1,83,12,1,2,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,4233,4,Actual,,,,,9257,5900,9305
44553299,490,1,1, ,100422,2,30,NY - CLINTON AVE S OVER I490,GOODMAN ST S OVER I490, , , ,Y,Eastern Express, ,55, ,,430541,100422022,19.51,20.24,45324147,055,0541,4326,11,Combined Total,Y,,2019,A,98247,9641,5484,2787,1446,2019,98247,10,57,2018,92543,2015,89122,2014,99836,2019,16,4,3,1,1,83,12,1,2,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,4233,4,Actual,,,,,9257,5900,9305
44553302, , ,0,NY017019605A,275958,1,40,NY 17 EB (OFF),NY 52, , , ,Y,NY 17 Exit 100, ,0,Y,,963019,275958011,0,0.27,45338516,105,3019,,14,Combined Total,Y,Y,2019,F,1776,153,153,76,37,2018,1781,9,100,2016,1787,,,,,,,,,,,,,,,,,,2019,,,,,,,,11.33219433,58.65974808,0,113,6,Estimated,,,,,159,120,133
44553303, ,5,1, ,221039,1,30,COVERT AVE,NEW HYDE PARK RD, , , , ,TULIP AVE,CRE41,30, ,,038432,221039011,1.28,2.01,45285481,059,8432,,16,Combined Total,Y,,2019,A,9035,788,531,304,38,2019,9035,9,67,2017,7388,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,342,4,Estimated,,,,,718,496,814
44553304,,,,,,,30,,,,,,,,,,,,,,,,45341898,059,4281,,17,Combined Total,Y,,2019,A,4846,417,238,141,2,2019,4846,9,57,,,,,,,2019,17,3,3,0,0,83,14,1,2,1,0,0,2019,2019,30,25,29,35,0,0,13.07251072,59.18663025,0,143,3,Actual,,,,,362,355,449
44553306, , ,1, ,256320,1,30,DUMONT AVE,SUTTER AVE, , , , ,JUNIUS ST, ,25,Y,,024232,256320011,0.55,0.76,45282384,047,4232,,17,Combined Total,Y,Y,2019,F,4373,370,370,304,32,2017,4329,8,100,2012,4666,2009,4698,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,336,8,Estimated,,,,,198,233,284
44553307, , ,0,0I587018601D,274401,1,30,I87 NB (OFF),DIVERGE TO I587, , , ,Y,I587 I87, ,0,Y,,863803,274401011,0,0.59,45335772,111,3803,,11,Combined Total,Y,Y,2019,A,5133,419,419,212,502,2019,5133,8,100,2018,4936,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,714,14,Estimated,,,,,460,354,440
44553309,79,3,1, ,100481,1,40,RT 17 OVER WINDSOR,CHAPEL ST WINDSOR, , , , , , ,30, ,,910088,100481011,6.12,6.38,45251451,007,0088,,7,Combined Total,Y,,2019,A,4151,390,266,380,48,2019,4151,9,68,2015,3822,2012,3487,2009,3806,2015,29,10,9,1,1,71,18,5,4,1,1,0,2019,2015,30,31,32,37,0,0,11.33219433,58.65974808,0,428,10,Actual,,,,,392,222,410
44553310, , ,1, ,166918,1,30,SWEENEY ST,TREMONT ST, , , , ,BRYANT ST, ,0, ,,545091,166918011,0,0.12,45241890,063,5091,,19,Combined Total,Y,,2019,F,180,18,9,7,1,2015,184,10,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,8,4,Estimated,,,,,11,14,20
44553312, , ,1, ,149354,1,40,WHITE SPRINGS RD,NY 14 S MAIN ST,2003627, , , ,JAY ST, ,30, ,,441003,149354011,0,0.84,45204327,069,1003,,17,Combined Total,Y,,2019,A,1101,106,54,41,0,2019,1101,10,51,2009,944,2006,1047,2003,1144,2019,18,4,4,0,0,82,14,1,3,1,0,0,2019,2019,30,31,33,39,0,0,11.33219433,58.65974808,0,41,4,Actual,,,,,53,55,77
44553315, , ,0,0I08701N103B,273892,1,30,MRG E 135TH ST&GRND CNCS OFF,MRG E 135TH ST&GRND CNCS OFF, ,1066780, ,Y,I87 Exit 3 E 13, ,0,Y,,016053,273892011,0,0.31,45309585,005,6053,,11,Combined Total,Y,Y,2019,A,6846,493,493,434,277,2019,6846,7,100,2018,8021,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,711,10,Estimated,,,,,454,416,531
44553316, , ,1, ,250186,1,30,CR 43,CR 58, , , , ,OSTRANDER AVE, ,30, ,,072281,250186011,0.42,1.27,45315866,103,2281,,17,Combined Total,Y,,2019,F,2922,279,140,96,7,2018,2941,10,50,2014,3744,2008,3891,,,,,,,,,,,,,,,,2019,2018,30,18,22,25,0,0,13.07251072,59.18663025,0,103,4,Estimated,,,,,197,268,296
44553321, , ,1, ,278672,1,30,135TH AVE,ROCKAWAY BLVD, , , , ,131ST ST, ,25, ,,054053,278672011,0,0.5,45313333,081,4053,,16,Combined Total,Y,,2019,F,1534,156,110,14,16,2018,1536,10,71,2015,1153,,,,,2015,14,2,1,1,1,85,12,0,1,1,0,0,2019,2015,25,20,24,30,0,0,13.07251072,59.18663025,0,30,2,Actual,,,,,168,62,151
